ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS
1005412,M,N,Y,0,110000.0,Working,Lower secondary,Married,With parents,-14266,-2842,1,0,0,0,Accountants,1
1005413,F,Y,Y,2,87800.0,Working,Incomplete higher,Civil marriage,Municipal apartment,-10675,-3722,1,1,0,0,Drivers,4
1005414,M,Y,Y,2,125700.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-15443,365243,1,0,1,0,Accountants,4
1005415,M,N,Y,1,88700.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-8910,-646,1,0,1,0,Cooking staff,2
1005416,M,Y,N,1,118000.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,-7422,-7002,1,0,0,0,Sales staff,3
1005417,M,N,Y,2,93000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-19209,-4590,1,0,1,0,High skill tech staff,3
1005418,M,Y,Y,3,225800.0,Pensioner,Secondary / secondary special,Married,House / apartment,-18956,365243,1,1,1,1,Core staff,5
1005419,F,N,Y,0,138800.0,Working,Secondary / secondary special,Single / not married,With parents,-23264,-10424,1,0,0,0,Laborers,2
1005420,M,N,Y,1,80700.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-21752,-8920,1,0,0,0,Core staff,3
1005421,M,N,N,0,202900.0,Commercial associate,Higher education,Married,House / apartment,-15659,-3238,1,0,0,1,Managers,2
1005422,M,Y,Y,0,82500.0,State servant,Secondary / secondary special,Married,House / apartment,-15282,-3378,1,0,0,0,Cleaning staff,2
1005423,F,N,Y,0,61000.0,Working,Secondary / secondary special,Married,House / apartment,-22670,-14287,1,0,1,0,Cooking staff,2
1005424,M,N,N,2,133000.0,Commercial associate,Secondary / secondary special,Separated,Municipal apartment,-18949,-6420,1,1,0,0,High skill tech staff,4
1005425,F,N,Y,2,345800.0,Commercial associate,Higher education,Widow,House / apartment,-8652,-3161,1,0,0,0,Cleaning staff,3
1005426,F,Y,Y,2,53400.0,Pensioner,Higher education,Married,House / apartment,-15303,365243,1,0,0,0,Drivers,4
1005427,F,Y,Y,0,68500.0,Working,Secondary / secondary special,Separated,House / apartment,-20412,-11482,1,1,0,0,Medicine staff,2
1005428,M,N,Y,0,194100.0,Working,Incomplete higher,Married,With parents,-8417,-5560,1,0,0,0,Core staff,1
1005429,F,Y,N,0,96600.0,Working,Secondary / secondary special,Married,Rented apartment,-17475,-4786,1,1,0,0,Sales staff,2
1005430,F,N,Y,0,180900.0,Working,Higher education,Civil marriage,With parents,-23556,-12908,1,0,0,0,Core staff,2
1005431,F,Y,N,2,87700.0,Working,Secondary / secondary special,Married,House / apartment,-15470,-3700,1,0,1,0,Cooking staff,4
1005432,M,N,N,0,143100.0,State servant,Secondary / secondary special,Married,Municipal apartment,-7758,-3856,1,0,0,0,Core staff,2
1005433,F,N,Y,1,318800.0,Working,Secondary / secondary special,Married,House / apartment,-7818,-6046,1,0,0,0,Managers,3
1005434,M,N,Y,0,73300.0,State servant,Secondary / secondary special,Married,House / apartment,-17109,-2445,1,0,0,0,Other,2
1005435,F,N,Y,0,222300.0,Working,Higher education,Single / not married,House / apartment,-11531,-1921,1,0,0,0,Core staff,2
1005436,F,N,Y,1,187200.0,State servant,Higher education,Married,House / apartment,-16957,-4057,1,0,0,1,Core staff,3
1005437,M,N,Y,0,63300.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-18061,-2965,1,0,0,0,Sales staff,2
1005438,F,N,Y,0,176200.0,Working,Secondary / secondary special,Single / not married,House / apartment,-15685,-2331,1,0,0,0,Laborers,2
1005439,M,N,Y,0,138200.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10989,-6021,1,1,0,0,Drivers,2
1005440,F,N,N,1,139500.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,-18422,-12271,1,1,0,0,Cleaning staff,3
1005441,F,Y,Y,3,157700.0,Working,Incomplete higher,Widow,House / apartment,-16439,-14566,1,0,1,0,Managers,5
1005442,M,N,N,2,111800.0,Working,Secondary / secondary special,Married,Co-op apartment,-11316,-5778,1,1,0,0,Cleaning staff,3
1005443,M,Y,N,3,138000.0,Working,Secondary / secondary special,Married,House / apartment,-17862,-11063,1,0,0,0,Cleaning staff,4
1005444,F,N,Y,2,150400.0,Commercial associate,Incomplete higher,Civil marriage,House / apartment,-15420,-7188,1,0,1,0,Laborers,4
1005445,M,N,Y,2,193500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-15439,365243,1,0,1,1,High skill tech staff,3
1005446,M,N,Y,1,62100.0,Working,Secondary / secondary special,Married,House / apartment,-10680,-4574,1,0,0,1,Accountants,3
1005447,M,N,Y,0,254100.0,State servant,Secondary / secondary special,Married,Rented apartment,-21562,-8538,1,0,0,0,Managers,2
1005448,F,N,Y,0,74800.0,State servant,Higher education,Married,With parents,-18531,-11214,1,0,0,0,Sales staff,2
1005449,F,Y,Y,2,195000.0,Working,Higher education,Married,House / apartment,-12802,-8363,1,0,0,0,Security staff,4
1005450,M,N,Y,0,138700.0,Working,Secondary / secondary special,Married,House / apartment,-9832,-12830,1,0,1,0,Cleaning staff,2
1005451,M,Y,N,0,70200.0,Working,Higher education,Married,House / apartment,-12978,-6961,1,0,0,0,Sales staff,2
1005452,M,N,Y,3,173500.0,Commercial associate,Higher education,Married,House / apartment,-21269,-14160,1,0,0,1,Drivers,5
1005453,M,Y,Y,0,83100.0,Working,Higher education,Single / not married,Municipal apartment,-12380,-978,1,0,1,0,Drivers,2
1005454,M,Y,Y,3,227400.0,Working,Higher education,Civil marriage,House / apartment,-11004,-543,1,0,0,0,Accountants,5
1005455,F,N,Y,1,93400.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18296,-8393,1,0,1,0,Laborers,3
1005456,M,Y,Y,0,63100.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-23049,-11972,1,0,0,0,Cleaning staff,2
1005457,M,N,N,1,286900.0,Working,Higher education,Single / not married,House / apartment,-22122,-6860,1,0,0,0,Sales staff,3
1005458,M,Y,Y,2,145900.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,-19118,365243,1,0,0,0,Sales staff,4
1005459,F,N,Y,0,205600.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-10887,-12826,1,0,0,0,Cooking staff,2
1005460,F,N,Y,2,87100.0,Working,Secondary / secondary special,Married,House / apartment,-13333,-11777,1,0,0,0,Cooking staff,4
1005461,F,Y,Y,2,51700.0,Commercial associate,Higher education,Married,With parents,-22946,-3840,1,0,1,0,Medicine staff,4
1005462,M,Y,Y,0,307900.0,Working,Secondary / secondary special,Married,House / apartment,-23022,-14087,1,0,0,1,Sales staff,1
1005463,M,N,Y,0,132800.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-8634,-5513,1,0,0,0,Accountants,1
1005464,M,Y,Y,0,170400.0,Working,Secondary / secondary special,Married,House / apartment,-9248,-1604,1,0,0,0,Security staff,2
1005465,M,N,Y,0,185000.0,Working,Higher education,Single / not married,Co-op apartment,-10590,-4977,1,0,1,1,Medicine staff,1
1005466,F,Y,Y,0,112700.0,Working,Secondary / secondary special,Married,With parents,-18958,-3777,1,0,0,0,High skill tech staff,2
1005467,F,Y,Y,1,149200.0,Working,Secondary / secondary special,Married,Rented apartment,-13796,-6389,1,0,1,0,Drivers,3
1005468,F,N,Y,0,295700.0,Commercial associate,Higher education,Married,House / apartment,-18773,-7592,1,0,0,0,Accountants,2
1005469,F,Y,N,2,131100.0,Commercial associate,Higher education,Married,House / apartment,-13975,-7471,1,0,1,0,Security staff,4
1005470,M,N,Y,0,213400.0,Working,Secondary / secondary special,Married,House / apartment,-21593,-2163,1,0,0,0,Other,1
1005471,F,Y,N,0,49200.0,Working,Secondary / secondary special,Married,With parents,-10467,-1140,1,0,0,0,High skill tech staff,1
1005472,M,Y,Y,1,233700.0,Pensioner,Higher education,Married,House / apartment,-17893,365243,1,0,0,0,Cleaning staff,2
1005473,M,N,Y,2,62300.0,Working,Incomplete higher,Married,House / apartment,-11471,-5551,1,0,0,0,Cleaning staff,4
1005474,F,N,Y,0,220700.0,Working,Secondary / secondary special,Single / not married,Rented apartment,-15246,-6268,1,0,0,0,Core staff,2
1005475,M,N,Y,0,162000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-19239,-8224,1,0,1,0,Medicine staff,2
1005476,M,Y,Y,2,127000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21313,365243,1,1,0,0,Managers,4
1005477,M,N,Y,0,126800.0,Pensioner,Higher education,Married,With parents,-9389,365243,1,0,1,1,High skill tech staff,2
1005478,F,N,N,0,117400.0,Pensioner,Higher education,Married,With parents,-17772,365243,1,0,0,0,Core staff,2
1005479,F,Y,N,0,88400.0,Working,Secondary / secondary special,Married,House / apartment,-19662,-8954,1,0,0,0,High skill tech staff,2
1005480,M,N,Y,2,120200.0,Pensioner,Secondary / secondary special,Married,House / apartment,-7935,365243,1,1,0,0,Core staff,4
1005481,F,N,Y,0,401900.0,Working,Incomplete higher,Married,House / apartment,-16765,-1727,1,0,0,0,Laborers,2
1005482,M,Y,N,1,255500.0,Working,Higher education,Separated,House / apartment,-18017,-6993,1,1,1,1,Cleaning staff,2
1005483,F,N,N,1,86200.0,Commercial associate,Incomplete higher,Civil marriage,House / apartment,-22868,-10105,1,0,1,0,Drivers,2
1005484,F,N,Y,3,152300.0,Commercial associate,Higher education,Married,Municipal apartment,-20226,-8214,1,0,0,0,Managers,5
1005485,F,Y,N,0,139800.0,Working,Secondary / secondary special,Single / not married,House / apartment,-19450,-11187,1,0,0,0,Cleaning staff,2
1005486,F,N,Y,0,124100.0,Working,Secondary / secondary special,Married,With parents,-10111,-13282,1,0,0,0,Managers,1
1005487,M,Y,Y,0,80700.0,Pensioner,Higher education,Married,House / apartment,-15214,365243,1,0,1,0,Laborers,2
1005488,F,N,Y,0,166500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-22863,365243,1,0,0,0,Security staff,1
1005489,F,N,N,1,203400.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-9919,-10794,1,0,0,0,Other,3
1005490,F,N,N,1,87800.0,Working,Secondary / secondary special,Single / not married,House / apartment,-13486,-7274,1,0,0,0,Cleaning staff,3
1005491,M,N,N,1,354300.0,Pensioner,Incomplete higher,Married,House / apartment,-15831,365243,1,1,0,0,Medicine staff,3
1005492,F,Y,Y,2,285200.0,Pensioner,Secondary / secondary special,Single / not married,Co-op apartment,-12440,365243,1,0,0,0,Laborers,3
1005493,F,N,N,3,175300.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18074,-5475,1,0,0,0,Drivers,5
1005494,M,N,Y,0,72000.0,Working,Higher education,Single / not married,Rented apartment,-15272,-2248,1,0,0,0,Cleaning staff,2
1005495,F,N,Y,4,162900.0,Working,Incomplete higher,Married,House / apartment,-22590,-9577,1,0,0,0,Other,6
1005496,M,N,Y,0,153400.0,Working,Incomplete higher,Married,Municipal apartment,-9999,-7756,1,0,0,0,Security staff,2
1005497,F,Y,Y,1,172200.0,Working,Higher education,Separated,House / apartment,-12926,-3542,1,0,1,0,Laborers,3
1005498,F,Y,Y,0,295100.0,Working,Secondary / secondary special,Single / not married,With parents,-18283,-4480,1,0,0,1,Cooking staff,2
1005499,F,Y,Y,2,122000.0,Commercial associate,Secondary / secondary special,Civil marriage,Municipal apartment,-20448,-5007,1,0,1,0,Cooking staff,3
1005500,F,N,N,0,371000.0,Working,Incomplete higher,Married,Municipal apartment,-15649,-9234,1,0,0,1,Sales staff,2
1005501,F,Y,Y,2,163300.0,Pensioner,Secondary / secondary special,Married,With parents,-14026,365243,1,0,0,0,Cleaning staff,4
1005502,M,N,Y,3,115200.0,Working,Higher education,Married,House / apartment,-23365,-10884,1,0,1,0,Other,5
1005503,M,N,N,1,442300.0,Working,Secondary / secondary special,Married,House / apartment,-15381,-12982,1,0,1,0,Other,3
1005504,F,Y,Y,2,201800.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23197,365243,1,0,0,0,Managers,4
1005505,M,N,Y,0,106200.0,Working,Higher education,Civil marriage,House / apartment,-15956,-12408,1,0,0,1,Core staff,2
1005506,M,N,N,0,139000.0,Working,Higher education,Separated,House / apartment,-20085,-1158,1,0,0,0,Security staff,2
1005507,F,N,Y,3,183100.0,Working,Academic degree,Married,House / apartment,-8739,-14590,1,0,1,0,Laborers,5
1005508,M,Y,N,1,123600.0,Pensioner,Higher education,Married,House / apartment,-13044,365243,1,0,0,0,Managers,3
1005509,M,Y,Y,1,142500.0,Student,Higher education,Civil marriage,House / apartment,-10336,-1357,1,1,0,0,Cooking staff,2
1005510,F,Y,N,0,88600.0,Commercial associate,Higher education,Single / not married,House / apartment,-21875,-6688,1,0,0,0,Other,2
1005511,M,Y,Y,0,57400.0,Pensioner,Higher education,Separated,House / apartment,-21837,365243,1,0,1,0,Sales staff,2
1005512,F,N,Y,0,140500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-16231,-3205,1,0,1,0,Cooking staff,1
1005513,F,N,Y,0,142900.0,Pensioner,Lower secondary,Separated,House / apartment,-15813,365243,1,0,0,0,Security staff,2
1005514,F,Y,Y,0,173400.0,State servant,Secondary / secondary special,Married,With parents,-10280,-11531,1,0,0,0,Cleaning staff,1
1005515,M,N,N,0,99900.0,Commercial associate,Lower secondary,Single / not married,House / apartment,-21773,-13169,1,1,0,1,Sales staff,2
1005516,F,N,N,0,68200.0,Pensioner,Higher education,Married,House / apartment,-20715,365243,1,0,0,1,Accountants,1
1005517,F,Y,N,1,82200.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-9667,-10954,1,0,0,0,Cleaning staff,2
1005518,F,Y,Y,0,225900.0,Working,Secondary / secondary special,Single / not married,House / apartment,-11797,-3203,1,0,0,0,Core staff,1
1005519,M,N,N,1,95500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-8443,365243,1,0,0,0,Medicine staff,3
1005520,F,N,Y,2,106800.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13505,-3840,1,0,1,0,Core staff,4
1005521,F,N,Y,0,114000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17171,-10291,1,0,0,0,Cooking staff,1
1005522,F,Y,Y,2,97800.0,Commercial associate,Higher education,Married,With parents,-23397,-5374,1,0,0,0,Security staff,3
1005523,F,Y,Y,3,94200.0,Pensioner,Secondary / secondary special,Married,House / apartment,-18170,365243,1,0,0,1,Security staff,5
1005524,F,Y,N,0,86200.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20843,365243,1,0,0,0,Security staff,2
1005525,F,N,Y,0,268400.0,Working,Lower secondary,Married,House / apartment,-18735,-2396,1,0,0,0,High skill tech staff,2
1005526,M,N,Y,0,187200.0,Working,Secondary / secondary special,Married,House / apartment,-13137,-6413,1,0,0,0,Accountants,2
1005527,F,Y,N,1,248700.0,State servant,Higher education,Married,House / apartment,-18782,-10856,1,0,0,0,Other,3
1005528,M,N,N,0,275000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13422,-3230,1,1,0,1,Managers,2
1005529,F,N,N,0,41200.0,State servant,Higher education,Married,Office apartment,-10678,-11432,1,0,0,0,Cleaning staff,2
1005530,M,N,Y,1,158200.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-15907,365243,1,0,1,1,Cleaning staff,3
1005531,F,N,Y,0,99400.0,Commercial associate,Higher education,Single / not married,House / apartment,-18437,-13958,1,1,1,0,Core staff,2
1005532,M,Y,Y,3,232900.0,Working,Higher education,Widow,Office apartment,-11545,-1596,1,0,1,0,Sales staff,5
1005533,F,N,Y,0,92000.0,Working,Incomplete higher,Married,House / apartment,-9366,-3342,1,0,1,0,Sales staff,2
1005534,F,Y,N,2,78700.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-23573,-4713,1,1,0,0,Laborers,4
1005535,M,Y,N,0,65100.0,Working,Secondary / secondary special,Married,House / apartment,-14199,-3848,1,1,0,0,Sales staff,1
1005536,M,N,N,0,114500.0,Pensioner,Higher education,Married,Municipal apartment,-9269,365243,1,0,0,0,Managers,2
1005537,M,N,Y,0,210500.0,Pensioner,Secondary / secondary special,Married,Rented apartment,-18577,365243,1,0,1,0,Managers,1
1005538,F,N,N,4,151500.0,Working,Secondary / secondary special,Married,House / apartment,-9648,-11063,1,0,0,1,Sales staff,6
1005539,F,N,N,0,73000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13275,-7127,1,0,0,1,Cooking staff,2
1005540,F,N,Y,1,390900.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-19618,-398,1,1,0,0,Managers,3
1005541,M,N,Y,2,184400.0,Working,Secondary / secondary special,Separated,Rented apartment,-10471,-2388,1,0,0,0,Cleaning staff,4
1005542,F,Y,N,1,196600.0,Working,Secondary / secondary special,Widow,House / apartment,-18002,-2664,1,0,0,0,Managers,2
1005543,F,N,Y,0,253300.0,State servant,Secondary / secondary special,Civil marriage,Office apartment,-17073,-5719,1,1,0,0,Sales staff,2
1005544,F,N,N,3,58700.0,Working,Secondary / secondary special,Single / not married,With parents,-16394,-4102,1,0,1,1,Drivers,5
1005545,F,N,Y,2,84500.0,Working,Secondary / secondary special,Married,House / apartment,-12212,-14359,1,0,0,0,Other,4
1005546,M,N,N,0,201100.0,Working,Higher education,Separated,With parents,-16480,-4664,1,0,0,0,Sales staff,1
1005547,M,N,N,1,88800.0,Working,Incomplete higher,Single / not married,House / apartment,-18439,-726,1,1,0,0,Medicine staff,2
1005548,M,N,Y,3,116100.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-9442,-2367,1,1,1,0,Cleaning staff,4
1005549,M,N,N,4,128200.0,Working,Higher education,Single / not married,House / apartment,-17586,-536,1,0,0,0,Sales staff,5
1005550,M,N,Y,0,70400.0,Pensioner,Incomplete higher,Married,House / apartment,-13799,365243,1,0,1,0,Cooking staff,2
1005551,M,Y,Y,2,111300.0,Working,Higher education,Married,House / apartment,-11597,-5537,1,0,0,0,Sales staff,3
1005552,M,N,Y,0,210500.0,Commercial associate,Academic degree,Separated,House / apartment,-18089,-4578,1,0,1,0,Medicine staff,2
1005553,F,N,Y,0,191900.0,Working,Secondary / secondary special,Single / not married,House / apartment,-11056,-9301,1,0,1,0,Other,2
1005554,F,N,N,0,232500.0,State servant,Higher education,Widow,House / apartment,-8341,-8993,1,0,1,0,Laborers,1
1005555,F,N,N,0,220800.0,Working,Higher education,Separated,Office apartment,-18530,-6043,1,0,0,0,Cleaning staff,1
1005556,F,N,Y,1,163200.0,Pensioner,Secondary / secondary special,Married,With parents,-10361,365243,1,0,0,0,Managers,3
